Location,T2M,T2MWET,TS,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,PS,WS10M,WS10M_MAX,WS10M_MIN,WS50M,WS50M_MAX,WS50M_MIN
Kaipal_mean,16.05452091,10.3104609,15.36359719,22.296955,11.02340951,53.14530418,2.340426428,81.9291248,2.20635174,4.391736993,0.477147782,2.347353974,4.101325886,0.613876157
Dholagohe_mean,9.144559847,4.569982126,9.340795404,15.88616598,3.770338972,58.81392148,1.716868177,71.93059113,2.382208746,4.923775934,0.651032237,2.320481328,4.282338334,0.726108522
Siddapur_mean,16.05588829,10.31042132,15.36722502,22.30118864,11.02375168,53.13601979,2.193020747,81.92923205,2.207440153,4.394063837,0.477419087,2.348193425,4.102977338,0.614314076
Bajura_mean,11.3184941,6.371799553,11.05576189,17.72468305,6.101097351,57.09893074,1.749285669,75.27988637,2.450020428,5.115620811,0.513882541,2.477050112,4.583258219,0.636042771
Sapata_mean,9.144559847,4.569982126,9.340795404,15.88616598,3.770338972,58.81392148,1.716868177,71.93059113,2.382208746,4.923775934,0.651032237,2.320481328,4.282338334,0.726108522
Birat_mean,9.144559847,4.569982126,9.340795404,15.88616598,3.770338972,58.81392148,1.716868177,71.93059113,2.382208746,4.923775934,0.651032237,2.320481328,4.282338334,0.726108522
Badimalika_mean,11.3184941,6.371799553,11.05576189,17.72468305,6.101097351,57.09893074,1.749285669,75.27988637,2.450020428,5.115620811,0.513882541,2.477050112,4.583258219,0.636042771
Malikabota_mean,9.144559847,4.569982126,9.340795404,15.88616598,3.770338972,58.81392148,1.716868177,71.93059113,2.382208746,4.923775934,0.651032237,2.320481328,4.282338334,0.726108522
Gajari _mean,16.05452091,10.3104609,15.36359719,22.296955,11.02340951,53.14530418,2.340426428,81.9291248,2.20635174,4.391736993,0.477147782,2.347353974,4.101325886,0.613876157
Koiralkot_mean,11.3184941,6.371799553,11.05576189,17.72468305,6.101097351,57.09893074,1.749285669,75.27988637,2.450020428,5.115620811,0.513882541,2.477050112,4.583258219,0.636042771
pandusin_mean,9.144559847,4.569982126,9.340795404,15.88616598,3.770338972,58.81392148,1.716868177,71.93059113,2.382208746,4.923775934,0.651032237,2.320481328,4.282338334,0.726108522
patan_mean,16.05452091,10.3104609,15.36359719,22.296955,11.02340951,53.14530418,2.340426428,81.9291248,2.20635174,4.391736993,0.477147782,2.347353974,4.101325886,0.613876157
Manakot_mean,11.3184941,6.371799553,11.05576189,17.72468305,6.101097351,57.09893074,1.749285669,75.27988637,2.450020428,5.115620811,0.513882541,2.477050112,4.583258219,0.636042771
Kotila_mean,9.144559847,4.569982126,9.340795404,15.88616598,3.770338972,58.81392148,1.716868177,71.93059113,2.382208746,4.923775934,0.651032237,2.320481328,4.282338334,0.726108522
GIregada_mean,16.05452091,10.3104609,15.36359719,22.296955,11.02340951,53.14530418,2.340426428,81.9291248,2.20635174,4.391736993,0.477147782,2.347353974,4.101325886,0.613876157
Maulali_mean,11.3184941,6.371799553,11.05576189,17.72468305,6.101097351,57.09893074,1.749285669,75.27988637,2.450020428,5.115620811,0.513882541,2.477050112,4.583258219,0.636042771
Jugada_mean,11.3184941,6.371799553,11.05576189,17.72468305,6.101097351,57.09893074,1.749285669,75.27988637,2.450020428,5.115620811,0.513882541,2.477050112,4.583258219,0.636042771
Ramghat_mean,9.144559847,4.569982126,9.340795404,15.88616598,3.770338972,58.81392148,1.716868177,71.93059113,2.382208746,4.923775934,0.651032237,2.320481328,4.282338334,0.726108522
Sunkuda_mean,16.05588829,10.31042132,15.36722502,22.30118864,11.02375168,53.13601979,2.193020747,81.92923205,2.207440153,4.394063837,0.477419087,2.348193425,4.102977338,0.614314076
Rauleswor_mean,16.05452091,10.3104609,15.36359719,22.296955,11.02340951,53.14530418,2.340426428,81.9291248,2.20635174,4.391736993,0.477147782,2.347353974,4.101325886,0.613876157
Sikharpur_mean,16.05452091,10.3104609,15.36359719,22.296955,11.02340951,53.14530418,2.340426428,81.9291248,2.20635174,4.391736993,0.477147782,2.347353974,4.101325886,0.613876157
Pate Primary School_mean,11.3184941,6.371799553,11.05576189,17.72468305,6.101097351,57.09893074,1.749285669,75.27988637,2.450020428,5.115620811,0.513882541,2.477050112,4.583258219,0.636042771
Baddhu_mean,9.144559847,4.569982126,9.340795404,15.88616598,3.770338972,58.81392148,1.716868177,71.93059113,2.382208746,4.923775934,0.651032237,2.320481328,4.282338334,0.726108522
Baltari_mean,16.05452091,10.3104609,15.36359719,22.296955,11.02340951,53.14530418,2.340426428,81.9291248,2.20635174,4.391736993,0.477147782,2.347353974,4.101325886,0.613876157
Maunali_mean,16.05452091,10.3104609,15.36359719,22.296955,11.02340951,53.14530418,2.340426428,81.9291248,2.20635174,4.391736993,0.477147782,2.347353974,4.101325886,0.613876157
Kadel_mean,11.3184941,6.371799553,11.05576189,17.72468305,6.101097351,57.09893074,1.749285669,75.27988637,2.450020428,5.115620811,0.513882541,2.477050112,4.583258219,0.636042771
Hemantabada_mean,11.3184941,6.371799553,11.05576189,17.72468305,6.101097351,57.09893074,1.749285669,75.27988637,2.450020428,5.115620811,0.513882541,2.477050112,4.583258219,0.636042771
Amlish_mean,11.3184941,6.371799553,11.05576189,17.72468305,6.101097351,57.09893074,1.749285669,75.27988637,2.450020428,5.115620811,0.513882541,2.477050112,4.583258219,0.636042771
kolti_mean,9.144559847,4.569982126,9.340795404,15.88616598,3.770338972,58.81392148,1.716868177,71.93059113,2.382208746,4.923775934,0.651032237,2.320481328,4.282338334,0.726108522
Dasarathchanda_mean,16.05452091,10.3104609,15.36359719,22.296955,11.02340951,53.14530418,2.340426428,81.9291248,2.20635174,4.391736993,0.477147782,2.347353974,4.101325886,0.613876157
Shah lek_mean,16.05452091,10.3104609,15.36359719,22.296955,11.02340951,53.14530418,2.340426428,81.9291248,2.20635174,4.391736993,0.477147782,2.347353974,4.101325886,0.613876157
Durga Bhawani_mean,16.05452091,10.3104609,15.36359719,22.296955,11.02340951,53.14530418,2.340426428,81.9291248,2.20635174,4.391736993,0.477147782,2.347353974,4.101325886,0.613876157
Hatraj_mean,16.05452091,10.3104609,15.36359719,22.296955,11.02340951,53.14530418,2.340426428,81.9291248,2.20635174,4.391736993,0.477147782,2.347353974,4.101325886,0.613876157
Bijaypur_mean,16.05452091,10.3104609,15.36359719,22.296955,11.02340951,53.14530418,2.340426428,81.9291248,2.20635174,4.391736993,0.477147782,2.347353974,4.101325886,0.613876157
Deulek_mean,16.05452091,10.3104609,15.36359719,22.296955,11.02340951,53.14530418,2.340426428,81.9291248,2.20635174,4.391736993,0.477147782,2.347353974,4.101325886,0.613876157
Khiratadi_mean,16.05588829,10.31042132,15.36722502,22.30118864,11.02375168,53.13601979,2.193020747,81.92923205,2.207440153,4.394063837,0.477419087,2.348193425,4.102977338,0.614314076
